37.002,-0.0089225,-0.015505,0.018537,37.0,0.0049176,0.0023172,0.0018461
37.012,0.00097978,0.0011279,-0.0079993,37.01,0.0054148,0.0038511,0.00018013
37.022,0.0091983,0.0088772,-0.04275,37.02,0.0041331,0.0040024,0.0025286
37.032,-0.0057616,-0.0069023,-0.016893,37.03,0.0033125,0.0067213,0.0019746
37.042,0.020002,-0.019948,-0.012485,37.04,0.0033523,0.010217,0.0011618
37.052,0.037239,-0.030832,-0.025749,37.05,0.002287,0.011282,0.0022271
37.062,0.021368,-0.019315,-0.0085262,37.06,0.0012217,0.014478,0.0032923
37.072,0.00030829,-0.012467,-0.01524,37.07,0.00015646,0.012347,0.0043576
37.082,-0.0076389,-0.012139,-0.0088805,37.08,-0.0009088,0.0091513,0.0043576
37.092,-0.0077627,-0.012523,-0.0082002,37.09,0.00040904,0.0091183,0.0042905
37.102,-0.016812,-0.0056093,-0.0060508,37.1,-0.0009088,0.0016944,0.0022271
37.112,-0.028915,0.013186,-0.011855,37.11,9.8487e-05,0.00041379,0.0032984
37.122,-0.028987,0.0062973,-0.0055351,37.12,-0.0009088,0.0016944,0.0011618
37.132,-0.0066605,-0.014666,-0.009455,37.13,0.00015646,0.0027597,0.0011618
37.142,-0.011881,-0.016812,-0.010791,37.14,0.0011637,0.0027989,0.00010629
37.152,-0.0038988,-0.029188,-0.023513,37.15,0.0012217,0.0027597,0.0011618
37.162,0.012955,-0.019717,-0.0022658,37.16,-0.00053061,0.0045448,0.0011118
37.172,0.0033189,-0.0082765,-0.017821,37.17,-0.0018722,0.0057367,0.0020651
37.182,0.012973,-0.0061135,-0.034747,37.18,-0.0019741,0.0070208,0.0022271
37.192,0.0091,-0.011127,-0.01637,37.19,-0.00091038,0.0075959,0.0030761
37.202,0.014468,-0.035988,0.02137,37.2,0.0039381,0.010014,0.0033082
37.212,-0.029037,-0.018875,0.014002,37.21,0.006486,0.010296,0.0032875
37.222,-0.044291,0.00098538,0.013993,37.22,0.0065715,0.0093241,0.0032956
37.232,-0.034529,0.008488,-0.00061446,37.23,0.0059057,0.0066603,0.0032779
37.242,-0.0059081,0.0061182,-0.043671,37.24,0.0028473,0.0032458,0.0033401
37.252,0.015047,0.0095964,-0.01646,37.25,0.0013358,0.0018391,0.0025701
37.262,0.015622,-0.0027792,-0.013298,37.26,0.00049305,0.0013125,0.00052406
37.272,0.012002,0.0088778,-0.032156,37.27,-0.00065616,0.0041214,2.986e-05
37.282,-0.0082014,-0.0038938,-0.011335,37.28,-0.002101,0.0068338,0.0001253
37.292,-0.0072848,0.0019282,0.0092961,37.29,-0.0039579,0.0063981,0.00011956
37.302,0.0055949,-0.020857,0.042455,37.3,-0.0026789,0.0040125,-4.1263e-05
37.312,0.010848,-0.045483,-0.011117,37.31,0.0012225,0.0050806,0.0016204
37.322,0.0030136,-0.015371,0.010378,37.32,0.0040283,0.00774,0.0030872
37.332,0.018931,-0.020163,0.026162,37.33,0.0055938,0.0089825,0.0039344
37.342,0.0058573,-0.001571,0.0066232,37.34,0.0046213,0.012515,0.0016131
37.352,0.016736,-0.011448,0.013252,37.35,0.0052901,0.015346,0.0019861
37.362,0.010922,-0.02568,0.01586,37.36,0.0048275,0.015741,0.0015107
37.372,0.0092701,-0.013625,-0.011916,37.37,0.0041539,0.014703,0.001191
37.382,-0.0047985,-0.0045232,0.0064821,37.38,0.005822,0.014569,0.00036051
37.392,-0.0014052,-0.012515,0.016334,37.39,0.0077416,0.013264,0.00022952
37.402,0.094233,0.0028902,0.067931,37.4,0.0060945,0.011286,-0.0011162
37.412,0.10893,0.0072342,0.070357,37.41,0.0057705,0.010364,-0.00228
37.422,-0.0092843,-0.019015,-0.02076,37.42,0.01227,0.010747,0.00053535
37.432,-5.5004e-05,-0.0058606,-0.0085809,37.43,0.011545,0.011629,2.7923e-05
37.442,0.0066568,-0.0081215,-0.011635,37.44,0.012641,0.010426,-0.00051835
37.452,0.0028783,0.011611,-0.020192,37.45,0.013055,0.010832,-0.0017794
37.462,-0.0087324,0.0015651,0.0047177,37.46,0.012849,0.011353,-0.0021189
37.472,-0.011152,0.02063,-0.0040998,37.47,0.013396,0.011394,-0.001702
37.482,-0.019824,0.013671,0.0056276,37.48,0.014688,0.010681,0.00027871
