9.009,0.025808,-0.051473,0.072315,9.007,-0.023347,-0.013231,0.0030055
9.019,0.033291,-0.021476,0.026169,9.017,-0.022736,-0.015064,0.000562
9.029,0.011651,0.037061,0.01069,9.027,-0.025791,-0.015064,-0.0012706
9.039,-0.0030738,0.037806,0.0067377,9.037,-0.028234,-0.01934,-0.0024923
9.049,-0.016176,0.025794,0.020133,9.047,-0.024569,-0.02667,-0.0037141
9.059,-0.012297,0.0085625,0.026071,9.057,-0.021515,-0.029114,-0.0043249
9.069,0.034861,0.027083,0.024647,9.067,-0.019676,-0.027712,-0.0035756
9.079,0.065527,0.033881,-0.033534,9.077,-0.020293,-0.017507,-0.0079901
9.089,0.049027,0.033425,-0.035421,9.087,-0.020904,-0.016897,-0.0092118
9.099,0.037635,0.005951,-0.029742,9.097,-0.026402,-0.021783,-0.0067684
9.109,0.029134,-0.057637,-0.018082,9.107,-0.030678,-0.021783,-0.0055467
9.119,0.032664,-0.11709,0.019207,9.117,-0.036786,-0.021173,-0.0049358
9.129,0.024628,-0.15142,0.011806,9.127,-0.038008,-0.017507,-0.0055467
9.139,0.018013,-0.14824,0.015655,9.137,-0.038008,-0.010177,-0.0043249
9.149,0.019044,-0.10064,0.0085002,9.147,-0.038008,-0.0083444,-0.0049358
9.159,0.021175,-0.056503,0.015072,9.157,-0.030678,-0.010788,-0.0024923
9.169,0.014829,-0.007467,0.043497,9.167,-0.025791,-0.0077335,-0.0037141
9.179,0.044324,0.0083205,0.025867,9.177,-0.019682,-0.0052901,-0.0012706
9.189,0.062243,0.0090032,-0.030866,9.187,-0.014184,-0.0040684,-0.0031032
9.199,0.055055,-0.011546,-0.062682,9.197,-0.014184,-0.0034575,-0.0037141
9.209,0.042804,-0.032127,-0.071444,9.207,-0.017849,-0.0052901,-0.0024923
9.219,0.051591,-0.043409,-0.086819,9.217,-0.026402,-0.0034575,-0.0024923
9.229,0.041729,-0.050987,-0.073881,9.227,-0.030678,-0.0052901,-0.0037141
9.239,0.052785,-0.052177,-0.046042,9.237,-0.034343,-0.00040316,-0.0031032
9.249,0.032377,-0.059224,-0.040932,9.247,-0.031289,0.00081857,-0.0031032
