0.009,2.0783148,0.063627124,1.2125304,0.008,0.05923462,0.99217224,-0.017669678
0.018,2.3922682,0.046845585,1.3003263,0.018,0.062438965,0.96235657,-0.013412476
0.028,2.5975742,0.04308185,1.3406999,0.028,0.074157715,0.94104004,-0.008087158
0.039,2.7327013,0.064006686,1.3805726,0.038,0.083740234,0.92826843,-6.2561035E-4
0.047,2.7186165,0.009164184,1.4262743,0.072,0.095458984,0.9272003,0.008956909
0.073,2.4940672,-0.076032996,1.3830128,0.073,0.11250305,0.91015625,0.021743774
0.074,2.0730133,-0.06500742,1.1843736,0.075,0.121032715,0.88246155,0.033462524
0.077,1.5803394,-0.14679253,1.1944733,0.08,0.1242218,0.8515625,0.045181274
0.099,1.0376625,-0.19786647,0.9582083,0.087,0.1242218,0.7780609,0.03878784
0.1,0.37842464,-0.16232052,0.42132735,0.119,0.116760254,0.70988464,0.017486572
0.12,-0.40237904,-0.007698834,0.13817096,0.135,0.06350708,0.5969696,-0.016601562
0.135,-1.2991753,0.054018825,0.21909308,0.12,0.0922699,0.65982056,-6.2561035E-4
0.136,-2.2965937,-0.0049860477,0.4154539,0.138,0.054977417,0.51387024,-0.04750061
0.139,-3.0733442,-0.07422188,0.7412808,0.138,0.083740234,0.43930054,-0.08370972
0.15,-3.220665,-0.20854399,0.8617408,0.15,0.14978027,0.33596802,-0.10821533
0.157,-2.8121853,-0.3924394,0.55077434,0.156,0.22541809,0.2475586,-0.1401825
0.167,-2.1155415,-0.4902527,0.29192257,0.166,0.28826904,0.20388794,-0.19769287
0.176,-1.6248465,-0.42291635,0.11069155,0.176,0.33621216,0.16766357,-0.26586914
0.186,-1.4230661,-0.20331824,-0.21349049,0.187,0.37774658,0.12504578,-0.3170166
0.196,-1.3967762,0.080617815,-0.62832355,0.196,0.3990631,0.10374451,-0.34043884
0.208,-1.5239372,0.39643636,-0.9240992,0.208,0.3990631,0.11759949,-0.35961914
0.216,-1.6591673,0.62111765,-1.2687397,0.216,0.3788147,0.1538086,-0.38305664
0.226,-1.8080816,0.8342682,-1.5380764,0.225,0.33621216,0.21665955,-0.4086151
0.235,-1.579278,0.872559,-1.2360778,0.236,0.28826904,0.28804016,-0.41288757
0.246,-1.2122221,0.8639169,-0.96899414,0.245,0.26696777,0.30827332,-0.41500854
0.255,-1.028554,0.78440523,-0.7327337,0.255,0.269104,0.29229736,-0.4224701
0.265,-1.1632309,0.62356806,-0.5064242,0.265,0.28826904,0.25502014,-0.4267273
0.275,-1.4279928,0.40573037,-0.35518837,0.275,0.2999878,0.18045044,-0.40542603
0.285,-1.9017305,0.22906424,-0.39651728,0.284,0.304245,0.08457947,-0.36175537
0.295,-2.4917088,0.16656584,-0.48696876,0.294,0.29040527,-0.015563965,-0.28718567
0.305,-2.8308983,0.08461888,-0.6730006,0.305,0.24885559,-0.116760254,-0.19769287
0.322,-2.8163958,-0.0041401684,-0.6919012,0.322,0.19346619,-0.20730591,-0.12207031
0.324,-2.4582224,-0.07350823,-0.50706697,0.325,0.14019775,-0.31277466,-0.05921936
0.335,-2.170597,-0.07239097,-0.30255914,0.334,0.0965271,-0.4533844,-0.017669678
0.344,-2.1548882,-0.06412777,0.12944484,0.345,0.058181763,-0.6504669,0.010025024
0.354,-2.446786,-0.16858041,0.55959797,0.354,0.0262146,-0.91889954,0.031326294
0.363,-2.7817383,-0.16164929,0.7710569,0.364,-0.0046691895,-1.208664,0.033462524
0.374,-2.810688,-0.16301104,0.54554987,0.373,-0.03237915,-1.4611206,0.023880005
0.384,-2.560668,-0.2323851,0.2697301,0.383,-0.06965637,-1.6486053,0.012161255
0.393,-2.2301054,-0.28484792,0.4143157,0.394,-0.11227417,-1.7966919,-0.01234436
0.404,-1.8413248,-0.22522292,0.7734494,0.403,-0.14741516,-1.9554138,-0.04324341
0.414,-1.5549765,-0.13056216,0.97360444,0.413,-0.16340637,-2.118393,-0.06347656
0.423,-1.2470169,-0.06102562,1.0948248,0.423,-0.16127014,-2.2494202,-0.061340332
0.44,-1.1076021,-0.1923148,1.4164025,0.44,-0.1463623,-2.3506165,-0.053894043
0.442,-1.2284946,-0.30588877,1.7737887,0.443,-0.13464355,-2.468872,-0.06880188
0.455,-1.1458511,-0.2508739,1.3165147,0.455,-0.13143921,-2.564743,-0.07733154
0.463,-0.7790947,-0.2274847,0.47178394,0.462,-0.14315796,-2.566864,-0.069869995
0.472,-0.44856358,-0.27058384,-0.14753395,0.473,-0.15808105,-2.468872,-0.05921936
0.483,-0.481946,-0.13241056,-0.29037648,0.482,-0.1772461,-2.358078,-0.040039062
