44.0,3.3571,4.9792,0.91626,44.0,1.8725,-0.80888,-4.8599
44.01,0.74694,12.19,2.2166,44.01,2.6561,-0.15808,-4.0042
44.02,-2.7674,13.358,-3.5468,44.02,3.046,1.5769,-2.9564
44.03,-6.8591,3.7301,-19.485,44.03,2.5124,4.328,-2.0239
44.04,-2.7545,7.2182,-14.433,44.04,1.7831,6.5755,-1.4983
44.05,12.896,39.201,29.908,44.05,1.1221,6.4828,-0.72017
44.06,11.578,41.516,32.765,44.06,-1.6469,4.6503,2.874
44.07,0.74183,30.112,12.355,44.07,-3.4426,3.4621,5.2459
44.08,-8.2774,28.092,-1.9005,44.08,-5.4201,2.606,6.1698
44.09,-13.365,32.434,-6.859,44.09,-8.6146,0.91,7.7893
44.1,-15.345,32.652,-7.5458,44.1,-8.182,0.095175,7.8051
44.11,-13.846,28.053,-3.9888,44.11,-4.6738,0.11121,6.1017
44.12,-8.0158,22.3,5.9061,44.12,-1.0376,0.12297,3.5498
44.13,0.48917,17.498,19.537,44.13,0.96137,-0.18058,1.063
44.14,6.7588,13.699,28.189,44.14,1.1089,-0.42475,-0.39548
44.15,7.267,10.772,25.612,44.15,-0.47951,-0.34227,-0.21395
44.16,4.8964,8.3958,17.051,44.16,-2.7843,-0.27876,0.801
44.17,3.7903,6.2253,10.059,44.17,-4.6163,-0.67637,1.5609
44.18,4.5688,4.1835,6.3604,44.18,-5.3691,-1.3916,1.7286
44.19,5.7825,2.3508,4.2497,44.19,-4.7861,-1.9384,1.4109
44.2,6.652,0.81971,2.7313,44.2,-3.0595,-2.0596,0.7915
44.21,7.5786,-0.2993,2.0891,44.21,-1.1359,-1.8936,0.17463
44.22,8.8854,-0.95574,2.4926,44.22,0.17772,-1.5927,-0.17933
44.23,10.124,-1.3455,3.1572,44.23,0.9238,-1.213,-0.23219
44.24,10.685,-1.7133,3.1134,44.24,1.3497,-0.78879,-0.0069478
44.25,10.433,-2.1089,2.1929,44.25,1.5916,-0.39119,0.38936
44.26,9.5954,-2.4327,0.84443,44.26,1.6998,-0.11966,0.78504
44.27,8.5246,-2.6301,-0.44627,44.27,1.7486,-0.02811,1.0392
44.28,7.9144,-2.7914,-1.1298,44.28,1.8894,-0.032969,1.1076
44.29,8.3983,-3.0111,-0.73988,44.29,2.2663,-0.036199,0.98144
44.3,9.6992,-3.2165,0.48976,44.3,2.8632,-0.020818,0.78359
44.31,11.132,-3.2603,2.0104,44.31,3.5908,-0.0060471,0.69509
44.32,12.061,-3.0409,3.1828,44.32,4.2369,-0.0016586,0.85504
44.33,11.936,-2.534,3.2174,44.33,4.382,-0.0011252,1.3309
44.34,10.547,-1.7586,1.848,44.34,3.8462,0.00078802,2.1083
44.35,8.6751,-0.83936,0.40786,44.35,3.2216,0.00078329,2.9508
44.36,7.2308,0.093139,0.3775,44.36,3.1723,-0.0048985,3.5835
44.37,6.5674,1.049,1.7095,44.37,3.635,-0.0084928,3.7579
44.38,6.7108,2.1217,3.4572,44.38,4.1169,0.0044639,3.2431
44.39,7.7578,3.5176,5.1679,44.39,4.1334,0.027424,2.1205
44.4,9.9731,5.6918,7.5165,44.4,3.2301,0.0067639,1.1689
44.41,13.281,9.0418,10.87,44.41,1.0971,-0.04946,1.1237
44.42,15.64,13.472,13.102,44.42,-1.8164,0.23487,1.9756
44.43,14.532,18.682,11.463,44.43,-4.7963,1.3002,3.438
44.44,10.22,23.821,6.4219,44.44,-6.9869,2.6956,4.8227
44.45,5.0962,27.615,0.91931,44.45,-7.4273,3.2872,5.1351
44.46,0.87656,29.213,-2.8463,44.46,-5.8275,2.5234,3.8948
44.47,-2.3644,28.732,-4.4788,44.47,-3.4014,1.1918,1.7863
44.48,-4.7113,26.427,-3.901,44.48,-1.4648,0.19362,-0.38297
44.49,-5.6038,22.635,-1.8094,44.49,-0.28195,-0.26752,-2.1628
44.5,-4.1136,17.742,0.65052,44.5,0.50004,-0.39886,-3.316
44.51,-0.28523,12.388,2.9278,44.51,1.0409,-0.36511,-3.7562
44.52,4.1796,7.6383,5.4883,44.52,1.1593,-0.24997,-3.6482
44.53,7.614,4.2542,8.445,44.53,0.75829,-0.1201,-3.1697
44.54,8.9323,1.9603,10.568,44.54,0.091204,-0.015083,-2.464
44.55,7.4098,0.31686,10.62,44.55,-0.55561,0.03576,-1.6754
44.56,4.1978,-0.91773,9.1313,44.56,-1.1289,0.041687,-1.0031
44.57,1.2675,-1.8938,7.4115,44.57,-1.677,0.029014,-0.66724
44.58,-0.21894,-2.6675,6.2449,44.58,-2.1334,0.014918,-0.77173
44.59,-0.15613,-3.1734,5.7279,44.59,-2.282,0.0045953,-1.2686
44.6,1.2981,-3.3822,5.7834,44.6,-1.9953,0.00097056,-2.0597
44.61,3.2146,-3.4431,5.8255,44.61,-1.5403,0.0010893,-2.8865
44.62,4.5446,-3.5423,5.2014,44.62,-1.2479,0.00089209,-3.4688
44.63,4.9971,-3.7901,3.8836,44.63,-1.0936,8.9462e-05,-3.7175
44.64,4.7285,-4.2514,2.2139,44.64,-0.84314,0.00060613,-3.6564
44.65,4.0753,-4.9216,0.61575,44.65,-0.35844,0.002341,-3.3985
44.66,3.7623,-5.641,-0.31497,44.66,0.27845,0.00060903,-3.2522
