AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-0.0121247863769531,0.154179382324219,9.73859848022461,-0.000527039577718824,-0.0109514510259032,-0.00243732496164739
-0.0139210510253906,0.152682495117188,9.74937606811523,-0.000622380757704377,-0.00705950753763318,-0.00103277387097478
-0.0161663818359375,0.139210510253906,9.73485626220703,5.00674286740832e-05,-0.00969790108501911,-0.00258885882794857
-0.0154179382324219,0.150437164306641,9.74728042602539,0.00113370770122856,-0.006899185013026,-0.00167645991314203
-0.0279917907714844,0.147144012451172,9.74458602905274,7.80306218075566e-05,-0.0110166985541582,-0.00296862563118339
-0.03592529296875,0.151035919189453,9.73231155395508,0.00148018496111035,-0.010920824483037,-0.00216222042217851
-0.009580078125,0.155526580810547,9.74458602905274,-0.000342216197168455,-0.0101762050762773,-0.00369966332800686
-0.0175135803222656,0.156873779296875,9.742939453125,0.00176514312624931,-0.00917086191475391,-0.00337449135258794
-0.00868194580078125,0.140857086181641,9.74204132080078,-9.53411654336378e-05,-0.00947526097297668,-0.00206821085885167
-0.0041912841796875,0.150437164306641,9.73874816894531,0.00174809887539595,-0.0130913006141782,-0.00208498886786401
-0.0166154479980469,0.140258331298828,9.74234069824219,0.000180828632437624,-0.0104358633980155,-0.00238912180066109
-0.0233514404296875,0.166004791259766,9.733359375,0.00245623337104917,-0.011052118614316,-0.00467864144593477
-0.0220042419433594,0.159418487548828,9.7094091796875,0.000335025659296662,-0.0113115105777979,-0.00217580259777606
-0.0243992614746094,0.154778137207031,9.72752151489258,0.00114009925164282,-0.0100635532289743,-0.00299312663264573
-0.0223036193847656,0.162112884521484,9.73844879150391,0.00229324796237051,-0.0111447963863611,-0.00138857215642929
-0.0353265380859375,0.151784362792969,9.74099349975586,-0.00121360248886049,-0.00774846691638231,-0.00552845606580377
-0.0205073547363281,0.151634674072266,9.72527618408203,-0.000222640272113495,-0.00813116319477558,-0.00345758209004998
-0.0291893005371094,0.133522338867188,9.73994567871094,0.00248393043875694,-0.00674285739660263,-0.00198938138782978
-0.0017962646484375,0.147742767333984,9.72662338256836,0.000295610865578055,-0.0100963097065687,1.8642127770363e-06
-0.00284408569335938,0.154628448486328,9.73919723510742,0.00202453508973122,-0.00890268106013536,-0.00130947632715106
-0.0226029968261719,0.154927825927734,9.73994567871094,0.00160189135931432,-0.0106726177036762,-0.00133903743699193
-0.0243992614746094,0.150736541748047,9.74428665161133,0.000263652938883752,-0.0104246772825718,0.000435959460446611
-0.0152682495117188,0.148042144775391,9.73590408325195,-0.00104822020512074,-0.0111402692273259,-0.00292388442903757
-0.00943038940429688,0.145647125244141,9.7430891418457,-0.000248739233938977,-0.00704459380358458,-0.00171534204855561
-0.0190104675292969,0.146395568847656,9.74099349975586,0.00134276575408876,-0.012096343562007,-0.00193585176020861
-0.0118254089355469,0.158220977783203,9.74039474487305,-0.00178005686029792,-0.0111077781766653,-0.00247727241367102
-0.020357666015625,0.139060821533203,9.74174194335938,0.000470314233098179,-0.0125477500259876,-0.00274412124417722
-0.0194595336914062,0.144150238037109,9.73291030883789,0.000270044518401846,-0.00997992977499962,-0.00404214579612017
-0.0273930358886719,0.143551483154297,9.73500595092773,0.00117791618686169,-0.0126087358221412,-0.00439155241474509
-0.0124241638183594,0.154478759765625,9.74593322753906,0.000571514363400638,-0.0100228069350123,-0.00296729407273233
-0.0341290283203125,0.145647125244141,9.72737182617188,-0.000825579918455333,-0.010947722941637,0.000249804521445185
-0.0229023742675781,0.150137786865234,9.74024505615234,4.74042681162246e-05,-0.00917219277471304,-0.00360751803964376
-0.0182620239257813,0.148640899658203,9.74009536743164,0.000668187101837248,-0.00819294899702072,-0.00245703244581819
-0.0258961486816406,0.147742767333984,9.7427897644043,0.000369913061149418,-0.0085226483643055,-0.00405732588842511
-0.0333805847167969,0.151634674072266,9.74967544555664,-0.000505201634950936,-0.0113282883539796,-0.0022905848454684
-0.0124241638183594,0.155376892089844,9.74069412231445,0.00159257033374161,-0.0104475812986493,-0.000703340861946344
-0.0255967712402344,0.162262573242188,9.74832824707031,-0.00141387223266065,-0.00985902268439531,-0.00371670769527555
-0.0176632690429688,0.141455841064453,9.73246124267578,-0.00228525861166418,-0.0111378720030189,-0.00220083631575108
-0.0128732299804688,0.162561950683594,9.74099349975586,0.00087271787924692,-0.0125898271799088,-0.00309459306299686
-0.015567626953125,0.140258331298828,9.75311828613281,0.00308633735403419,-0.00811119005084038,-0.00282960874028504
