5.573,5.0969,-2.7465,-2.0652,5.572,0.28768,0.28091,0.6939
5.583,4.3989,-2.7407,-2.2327,5.582,0.43758,0.69351,0.79762
5.593,-2.206,-1.5097,-3.6113,5.592,0.56929,1.3637,0.47484
5.603,-4.2168,0.28671,-4.406,5.602,0.59805,1.1218,0.39388
5.613,-5.914,2.6163,-4.6868,5.612,0.3786,0.65739,0.46205
5.623,-4.3251,4.2253,-2.8778,5.622,0.039856,0.15778,0.6293
5.633,-0.72985,4.2309,-1.3183,5.632,-0.21687,-0.41959,0.74541
5.643,1.7203,3.805,-0.51982,5.642,-0.22577,-0.61316,0.74107
5.653,2.4267,2.3667,0.36009,5.652,-0.014481,-0.38124,0.69427
5.663,2.4006,0.39077,0.1523,5.662,0.34744,-0.17688,0.62973
5.673,3.5046,-1.8962,-0.58564,5.672,0.52411,-0.26715,0.52746
5.683,5.1361,-3.6598,-0.81628,5.682,0.57214,-0.38562,0.32836
5.693,5.5698,-3.8797,-1.1354,5.692,0.59026,-0.40994,0.19953
5.703,3.0812,-1.9646,-1.3874,5.702,0.48553,0.056937,-0.19287
5.713,1.2578,-0.91982,-1.0668,5.712,0.42222,0.29849,-0.35274
5.723,-0.90268,-0.099495,-1.226,5.722,0.35536,0.38743,-0.49561
5.733,-2.4431,0.23344,-0.98522,5.732,0.29317,0.42884,-0.5256
5.743,-3.6344,0.53685,-0.53947,5.742,0.27132,0.44898,-0.47776
5.753,-4.6036,0.983,-0.25692,5.752,0.2686,0.38183,-0.4014
5.763,-4.777,1.2668,0.13159,5.762,0.26941,0.21072,-0.29278
5.773,-4.5939,1.5379,0.45215,5.772,0.29254,0.010952,-0.2119
5.783,-4.0841,1.8456,0.56522,5.782,0.33956,-0.1926,-0.13913
5.793,-3.3432,1.9824,0.49817,5.792,0.39586,-0.32097,-0.10134
5.803,-2.7263,1.949,0.14845,5.802,0.42369,-0.36507,-0.085971
5.813,-2.2287,1.6634,-0.15962,5.812,0.4049,-0.37189,-0.056321
5.823,-1.7525,1.0289,-0.18669,5.822,0.34054,-0.35173,-0.022443
5.833,-1.8014,0.53018,0.031575,5.832,0.27863,-0.31871,0.0022019
5.843,-2.1024,0.021234,0.13695,5.842,0.22583,-0.2366,0.049794
5.853,-2.4223,-0.19889,0.17994,5.852,0.17572,-0.1073,0.11407
5.863,-2.7061,-0.11827,0.38237,5.862,0.12107,-0.069622,0.15063
5.873,-2.8194,-0.022613,0.66818,5.872,0.0815,-0.11906,0.17112
5.883,-2.6499,0.06636,0.92837,5.882,0.085533,-0.19365,0.17125
5.893,-2.2582,0.028612,1.1646,5.892,0.11706,-0.28202,0.16164
5.903,-1.7593,-0.0171,1.1081,5.902,0.15808,-0.33114,0.16214
5.913,-1.4274,-0.057097,0.90203,5.912,0.19537,-0.33862,0.17017
5.923,-0.95567,-0.04396,0.74767,5.922,0.22779,-0.30336,0.18774
5.933,0.10281,0.26726,0.38326,5.932,0.27907,-0.066254,0.24234
5.943,0.50898,0.41686,0.6775,5.942,0.26115,0.018846,0.24331
5.953,0.86331,0.4761,1.4136,5.952,0.26453,0.096147,0.24605
5.963,1.2424,0.46615,1.9807,5.962,0.32239,0.12682,0.25557
5.973,1.7761,0.50927,1.9864,5.972,0.41934,0.16276,0.28507
5.983,2.4341,0.82591,1.3492,5.982,0.44801,0.20045,0.32221
5.993,3.3929,1.4015,0.78075,5.992,0.32014,0.16412,0.315
6.003,4.0745,1.9253,1.4263,6.002,0.097512,0.050626,0.21773
6.013,3.9009,2.0754,2.633,6.012,-0.063865,0.020966,0.062091
6.023,3.1833,1.7504,3.5864,6.022,-0.13701,0.095296,-0.062918
6.033,2.2426,1.0755,4.5434,6.032,-0.19243,0.151,-0.13405
6.043,2.4682,0.91652,3.8171,6.042,-0.19735,0.11508,-0.15204
6.053,5.0634,0.021678,2.5505,6.052,-0.12292,-0.044787,-0.11693
6.063,7.2638,0.42306,-1.6128,6.062,-0.093374,-0.20285,-0.19357
6.073,6.9357,2.1985,-4.1259,6.072,-0.16571,-0.47527,-0.38223
6.083,5.4735,2.9566,-3.9874,6.082,-0.39367,-0.50054,-0.42648
6.093,3.3345,3.1182,-3.5888,6.092,-0.76475,0.34309,-0.36244
6.103,-0.10757,2.6168,-2.2877,6.102,-0.96186,0.90464,-0.30554
6.113,-1.7805,0.91918,-1.9664,6.112,-0.96074,0.84501,-0.22882
6.123,-2.0687,-0.88487,-2.3611,6.122,-0.73924,0.59885,-0.26677
6.133,-2.4663,-0.94548,-2.7589,6.132,-0.72316,0.58394,-0.29699
6.143,-2.6653,-3.0287,-2.8545,6.142,-0.42471,0.33869,-0.37696
6.153,-1.678,-4.9967,-2.3451,6.152,0.21958,-0.30396,-0.51593
6.163,-0.25681,-4.4381,-1.6941,6.162,0.20105,-0.40138,-0.49217
6.173,0.56162,-3.5088,-1.4282,6.172,0.24237,-0.39983,-0.47201
6.183,0.70015,-1.8687,-1.817,6.182,0.22303,-0.27009,-0.43284
