0.009,-0.74175835,1.2136106,0.81427383,0.009.1,0.48630336,0.2629625,-0.6593184
15.81,-9.826442,-6.8773637,-4.52725,15.81,-0.4331481,0.121539935,-6.1092815
15.81,-10.956442,-5.9963636,-5.29325,15.81,-0.4331481,0.121539935,-6.1092815
15.81,-12.2974415,-4.981364,-6.07825,15.81,-0.4331481,0.121539935,-6.1092815
15.835,-13.270533,-5.4818106,-6.6848445,15.835,-1.1635184,0.01608421,-8.523825
15.835,-14.802532,-4.602811,-6.8378444,15.835,-1.1635184,0.01608421,-8.523825
15.835,-15.778532,-3.9508107,-6.4158444,15.835,-1.1635184,0.01608421,-8.523825
15.857,-14.181669,-4.692423,-5.4098463,15.857,-0.9537163,0.004176933,-9.837022
15.857,-13.8756695,-2.9304225,-4.203846,15.857,-0.9537163,0.004176933,-9.837022
15.857,-13.81767,-1.1694226,-3.419846,15.857,-0.9537163,0.004176933,-9.837022
15.881,-13.310484,-0.6142993,-3.6551075,15.881,-0.60734713,0.44094864,-7.555882
15.881,-14.478483,1.5497007,-5.4541073,15.881,-0.60734713,0.44094864,-7.555882
15.881,-13.023483,4.5747004,-7.0441074,15.881,-0.60734713,0.44094864,-7.555882
15.905,-9.888374,7.1955643,-4.844002,15.905,0.42533782,-1.5096555,3.1626625
15.905,-3.6273744,8.287564,0.87999797,15.905,0.42533782,-1.5096555,3.1626625
15.905,-1.3673744,11.963564,3.9819982,15.905,0.42533782,-1.5096555,3.1626625
15.929,-6.0117383,19.040234,0.7579043,15.929,1.6117762,-1.7092086,7.969575
15.929,-11.007738,24.747232,-6.1920958,15.929,1.6117762,-1.7092086,7.969575
15.929,-22.957739,30.970232,-19.845097,15.929,1.6117762,-1.7092086,7.969575
15.953,-37.289482,34.117546,-36.83198,15.953,0.98690414,-1.7325163,12.360382
15.953,-45.045483,34.117546,-41.81098,15.953,0.98690414,-1.7325163,12.360382
15.953,-44.030483,33.734547,-39.722984,15.953,0.98690414,-1.7325163,12.360382
15.976,-33.874966,28.196,-26.987904,15.976,5.075432,-0.89112943,4.993634
15.976,-20.240967,19.387,-8.240904,15.976,5.075432,-0.89112943,4.993634
15.976,-7.5839677,9.985001,16.690096,15.976,5.075432,-0.89112943,4.993634
16.0,-5.1257896,4.251688,36.11678,16.0,4.894258,3.0017052,-1.6925339
16.0,-8.247789,4.0026875,22.712778,16.0,4.894258,3.0017052,-1.6925339
16.0,-11.11879,4.270688,10.782778,16.0,4.894258,3.0017052,-1.6925339
16.024,-12.155779,3.1694074,2.5752869,16.024,0.8815136,-0.94717634,0.20749328
16.024,-10.891779,2.2114077,-2.632713,16.024,0.8815136,-0.94717634,0.20749328
16.024,-8.785778,1.4264073,-5.178713,16.024,0.8815136,-0.94717634,0.20749328
16.049,-7.380578,1.6442401,-4.925329,16.049,-0.3342227,-4.5459437,1.9803909
16.049,-5.925578,1.4902403,-4.925329,16.049,-0.3342227,-4.5459437,1.9803909
16.049,-5.8485785,1.2032402,-5.040329,16.049,-0.3342227,-4.5459437,1.9803909
16.072,-6.2158337,1.5354905,-4.4780836,16.072,0.5584799,-2.339888,1.7517132
16.072,-6.004834,2.3014908,-2.7730837,16.072,0.5584799,-2.339888,1.7517132
16.072,-6.023834,3.3744907,1.1319162,16.072,0.5584799,-2.339888,1.7517132
16.095,-7.39442,3.3638391,5.4999948,16.095,1.7685658,-0.3080886,2.9890544
16.095,-9.557421,1.754839,7.6249948,16.095,1.7685658,-0.3080886,2.9890544
