0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
4.346,-1.991005,0.93947875,1.4624923,4.335,0.37633428,-0.63226724,-0.1515304
4.358,-0.72577477,0.86534494,1.071188,4.345,0.44451115,-0.518284,-0.059917748
4.366,0.15332413,0.7068314,1.5646545,4.357,0.48925224,-0.21148808,0.0050633308
4.378,0.62074375,0.51157033,2.298675,4.367,0.5947133,0.11128675,0.06365283
4.387,1.186677,0.3264578,2.4698467,4.379,0.7395891,0.39145106,0.10732864
4.398,1.6770906,0.07617879,2.600671,4.388,0.8365281,0.58000267,0.12969916
4.407,1.8726349,-0.19134226,2.3676994,4.399,0.8663554,0.6322006,0.14780864
4.419,1.977171,-0.20079523,1.6921258,4.407,0.83120173,0.59704685,0.18083182
4.427,1.8474846,0.12414843,1.2578183,4.418,0.7374586,0.5533711,0.19787604
4.44,1.8115196,0.84463274,1.331733,4.428,0.6106922,0.4660195,0.19681077
