0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
5.458,1.4456806,1.1168284,1.6000016,5.447,0.35715955,-0.14863755,0.1083939
5.47,3.4479828,1.7291875,1.4241997,5.459,0.22080584,-0.7025746,0.007193858
5.478,4.6886683,2.4092302,1.7613069,5.469,-0.0018342505,-1.0775474,-0.21225043
5.49,5.2341757,3.046621,2.108435,5.479,-0.1317964,-1.0913959,-0.41038945
5.499,6.237568,4.4105206,-0.18913406,5.489,-0.16908062,-0.772882,-0.5360905
5.51,6.3872633,4.038459,-4.9547977,5.5,-0.29371646,-0.3339934,-0.6287685
5.519,6.059005,1.3470161,-6.581765,5.509,-0.4556365,0.10169938,-0.59468
5.53,7.425536,-0.9227381,-3.35075,5.52,-0.44391862,0.017543558,-0.5051979
5.538,7.5983343,-1.6255997,-2.0542388,5.531,-0.18932062,-0.78673047,-0.6809664
5.554,5.2802315,-1.3641319,-3.8872757,5.539,0.08232157,-1.2043138,-0.9749791
