0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
3.134,1.7973175,0.044235885,1.1005049,3.125,-0.4215481,-0.3169492,-1.2977539
3.144,1.271141,-1.158995,1.9599917,3.135,-0.20956063,-0.42880183,-1.2988193
3.154,0.8229017,-2.2312675,1.940921,3.143,-0.0071605677,-0.5268061,-1.2104024
3.165,0.3234663,-3.0106533,1.3175861,3.155,0.098300524,-0.55663353,-1.1028107
3.174,-0.38488197,-3.0676336,0.8012755,3.164,0.087647885,-0.48099974,-1.0165244
3.184,-1.2136164,-2.6273785,0.5031903,3.175,-0.0050300406,-0.37021238,-0.9653917
3.195,-1.900094,-2.5130558,0.099090055,3.183,-0.117947966,-0.29670918,-0.9398254
3.204,-2.6980276,-2.4306579,-0.1748784,3.194,-0.16268905,-0.19763967,-0.92065066
3.216,-3.4040422,-2.3009517,-0.31460273,3.203,-0.09344691,-0.07619963,-0.849278
3.229,-3.846734,-2.0787396,-0.9057872,3.215,0.04184155,-0.0016311842,-0.77790534
