0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
7.885,-0.05142498,-3.2268481,2.7091272,7.874,-0.72195244,-1.0338717,-0.27297047
7.896,0.76167774,-2.8396993,2.8972664,7.884,-0.692125,-0.8208189,-0.3049284
7.905,1.6708813,-2.3147457,2.764762,7.895,-0.5973166,-0.45223767,-0.25699154
7.916,2.517393,-1.7649779,2.65413,7.904,-0.473746,-0.033589087,-0.19307569
7.926,2.9693947,-1.2531507,2.6207635,7.914,-0.33100072,0.3552321,-0.1632483
7.937,2.8496084,-0.8486625,2.5262954,7.925,-0.20529957,0.6652237,-0.15898724
7.944,2.4812546,-0.5185289,2.2265542,7.935,-0.13925323,0.8111648,-0.13235565
7.957,1.8756523,-0.043477394,1.8783942,7.943,-0.14244904,0.80051214,-0.10891986
7.965,1.3563509,0.5409232,1.7451773,7.956,-0.16801535,0.686529,-0.12702934
7.977,0.9638643,0.96354866,2.1078796,7.966,-0.15310167,0.47880265,-0.18029252
