0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
5.054,2.9062757,0.81087685,-1.5627102,5.042,0.45942482,-0.19231334,1.2769879
5.065,1.5102844,-0.20569581,-2.4340882,5.054,0.2303932,-0.029328037,1.2098763
5.074,0.013225555,-0.61716646,-4.2271996,5.066,0.10682263,0.40956053,1.1310468
5.086,-1.011528,0.07913995,-5.9367056,5.075,-0.07001111,1.143527,1.0969583
5.095,-1.3448858,1.6337204,-6.111969,5.085,-0.473746,1.7986641,1.0202594
5.106,-0.95848274,3.049511,-5.4303527,5.094,-0.9861378,2.0862854,0.8210552
5.12,0.10487652,4.3502064,-3.6589038,5.105,-1.4761589,1.850862,0.45034346
5.126,0.30637836,5.373549,-2.5485253,5.119,-1.8031948,1.0934597,-0.058852486
5.135,0.2920332,5.573876,-1.1678225,5.125,-1.8468705,0.24764049,-0.5627221
5.144,0.2925892,5.396502,2.2696204,5.134,-1.4846809,-0.5161535,-1.011198
