0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
11.22,-0.8807564,0.95007133,-3.8372664,11.211,0.026927866,1.0050428,0.75181305
11.232,-0.92937946,1.0940795,-3.726559,11.221,-0.25004065,0.9869333,0.44182134
11.24,-0.6483402,0.96590143,-3.0210881,11.231,-0.5525755,0.73020476,0.068979144
11.251,-0.2538824,1.1222284,-2.5263264,11.239,-0.7656282,0.34990576,-0.3422126
11.26,0.28246593,1.515228,-2.1610322,11.253,-0.88387245,0.055893045,-0.7246422
11.272,0.91134834,1.9223337,-1.574948,11.261,-0.92009145,-0.091113314,-1.0090677
11.281,1.4859028,2.2285404,-0.8470791,11.27,-0.8806767,-0.17846492,-1.1976192
11.291,1.6995039,2.1258528,0.19522947,11.282,-0.76456296,-0.25835967,-1.2934929
11.302,1.4852562,1.2744939,1.6569648,11.292,-0.5525755,-0.37340814,-1.2647309
11.311,1.4113998,-0.0071161985,2.3664172,11.301,-0.28199857,-0.5363935,-1.131573
