0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
10.512,1.912529,0.57936925,3.2685168,10.502,0.26874268,0.7717501,0.058326505
10.524,1.9131632,0.4512074,2.7197964,10.513,0.30389637,0.9198217,0.14567812
10.533,1.4839706,0.28379452,1.9233329,10.523,0.32413638,0.9507143,0.20746341
10.543,0.70545006,0.29099017,1.5211718,10.534,0.3358543,0.9198217,0.2564655
10.554,0.08778572,0.55252564,1.6403646,10.542,0.3614206,0.80157745,0.31825078
10.563,0.33124924,0.95054173,1.984044,10.555,0.37420377,0.5267395,0.3789708
10.573,1.697443,1.4253277,2.6253715,10.562,0.314549,0.103829905,0.32251182
10.582,3.4562168,2.05202,3.3561523,10.573,0.19310898,-0.44904187,0.058326505
10.593,4.058919,2.7423894,3.5611703,10.581,0.06634262,-0.9699558,-0.34114733
10.603,4.0309,3.6171792,2.442619,10.594,-0.030596364,-1.1031137,-0.64048636
