0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
14.051,-5.269334,-1.0352974,-2.429197,14.041,0.24317636,0.573611,-0.112115644
14.062,-4.2675686,-1.500407,-2.207316,14.052,0.26980793,0.33179632,0.21065919
14.07,-2.6682243,-1.70054,-1.8494017,14.061,0.28046057,0.10489517,0.46845293
14.082,-1.540142,-1.6893531,-1.5971279,14.071,0.3177448,-0.019740665,0.6452867
14.092,-0.5286398,-1.4179527,-1.377255,14.081,0.37633428,-0.006957502,0.78696674
14.102,0.8044424,-0.9095782,-1.328512,14.093,0.40083537,0.027130928,0.89455837
14.112,1.9675903,-0.020440102,-1.439548,14.101,0.34544164,0.012217241,0.9190594
14.121,2.809245,1.3296013,-1.3671926,14.111,0.21121846,0.003695133,0.848752
14.131,3.2783213,2.8135595,-1.0024741,14.122,-0.018878467,-0.03145856,0.70281094
14.142,3.0766363,4.0116806,-0.6737375,14.132,-0.26495436,-0.03785014,0.5462172
