0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
11.018,1.5672665,0.24019738,3.0503247,11.009,-0.53766185,0.24018364,-0.15792198
11.029,1.7390223,0.679231,2.626525,11.018,-0.509965,0.28066364,-0.12915987
11.038,1.5546246,1.1499782,1.5849961,11.028,-0.5216829,0.229531,-0.08761459
11.048,1.3878632,1.6440088,0.48340172,11.037,-0.56642395,0.11128675,-0.056721956
11.06,1.214757,2.076625,0.35257635,11.047,-0.6164914,-0.016544875,-0.06524406
11.07,1.0521688,1.9005988,1.3369625,11.059,-0.60477346,-0.17846492,-0.06630932
11.079,1.562212,0.56041205,2.4365926,11.071,-0.5120955,-0.38299552,0.021042285
11.097,2.530816,-1.0847037,3.1838896,11.08,-0.40024284,-0.5662209,0.18189707
11.099,3.1819448,-2.1418383,3.6095853,11.095,-0.29691225,-0.57687354,0.34488237
11.109,3.2742405,-2.925993,3.7965696,11.098,-0.19145116,-0.36808184,0.49188873
