0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
12.636,-0.91302586,-1.2718554,1.3665507,12.625,0.74704593,0.8143606,0.17124444
12.646,-1.4065628,-0.9575806,0.8074678,12.635,0.78326494,0.7493795,0.28522763
12.656,-1.5015783,-0.2357542,0.65953916,12.645,0.81628805,0.62580895,0.4024066
12.668,-0.7594576,0.71514285,0.6744623,12.657,0.86529016,0.4511058,0.47058344
12.677,0.5815525,1.7488258,0.6209819,12.667,0.8535723,0.11661307,0.41518974
12.69,2.4415512,2.63024,0.6025189,12.675,0.710827,-0.3979092,0.22770342
12.697,4.077076,3.302675,0.83969784,12.689,0.45303327,-0.97102106,-0.08015774
12.706,4.161024,3.754109,1.4585574,12.696,0.18884791,-1.3214927,-0.41571578
12.717,3.668273,3.6996007,2.0972621,12.707,0.029058393,-1.1766169,-0.5893537
12.726,3.8090715,3.5097008,2.0493898,12.718,-0.06361953,-0.7206841,-0.62663794
