0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
5.256,-4.2831707,-2.357962,0.15201193,5.243,-0.2106259,1.0923944,-0.7001411
5.267,-5.3808393,-1.2573876,-0.39977884,5.256,-0.13818797,1.2905334,-0.79388434
5.276,-5.986532,-0.3408702,-0.35920632,5.266,-0.08812059,1.3576449,-0.79708004
5.288,-6.231494,0.4846174,-0.07764542,5.276,-0.0529669,1.1903986,-0.7555348
5.297,-6.2382812,1.1192954,-0.26888892,5.287,-0.033792157,0.8143606,-0.6852274
5.306,-6.0585055,1.4583089,-0.5692729,5.298,-0.04444479,0.39145106,-0.61278945
5.317,-5.688731,1.633119,-0.5502354,5.307,-0.067880586,0.03565304,-0.5478084
5.328,-5.048815,1.6312385,-0.037357777,5.318,-0.051901635,-0.20296597,-0.49348
5.343,-4.1161585,1.5596328,0.46536046,5.327,0.054624714,-0.32653654,-0.43062946
5.347,-2.865903,1.3521273,1.0810964,5.344,0.21974057,-0.35849446,-0.34008208
