0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
10.108,4.763335,-4.2185206,-2.4605057,10.098,0.10149632,-0.28286073,0.85407835
10.119,5.3592844,-2.4337578,-5.43623,10.108,0.07699525,-0.42560607,0.9190594
10.129,5.3472176,-0.84109366,-6.3714457,10.118,0.14623739,-0.5257409,1.0479562
10.137,4.992734,0.35698313,-6.394501,10.128,0.28365636,-0.5821999,1.2950974
10.149,4.0429144,1.4848862,-5.2164946,10.137,0.274069,-0.5268061,1.4889753
10.159,3.0600166,1.364116,-3.8141594,10.148,0.14623739,-0.29777443,1.4911059
10.168,2.0208607,0.47094995,-3.121594,10.158,0.14517212,0.13365728,1.3355774
10.178,0.87605095,0.012813449,-3.072342,10.168,0.28685215,0.5938511,1.1044153
10.189,-0.24399853,0.23410642,-3.371089,10.179,0.34011534,0.86975425,0.85194784
10.198,-0.78409195,0.4202453,-3.490348,10.188,0.18139108,0.92301744,0.5590004
