0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
0.809,3.9095192,-0.17354923,2.7563627,0.799,-0.34165332,-0.15929018,0.058326505
0.821,3.8460035,-0.8592666,2.7910855,0.81,-0.29371646,-0.24770705,-0.08654933
0.83,3.3477173,-1.4966938,2.8782005,0.82,-0.23725748,-0.25303337,-0.18029252
0.838,2.6593962,-1.97982,3.0655236,0.829,-0.20849536,-0.21894494,-0.19946726
0.848,1.9161739,-2.2716343,3.4766781,0.837,-0.18932062,-0.1528986,-0.16005251
0.86,1.2156086,-2.4673471,3.7902472,0.849,-0.13925323,-0.09643964,-0.10039775
0.873,0.8548517,-2.936523,2.933976,0.859,-0.04977111,-0.1092228,-0.051395636
0.88,1.1444817,-3.1196299,0.08234376,0.874,0.100431055,-0.17526914,-0.021568255
0.89,1.5605087,-2.8011348,-2.6528919,0.879,0.23465425,-0.25090283,-0.057787217
0.901,1.7740774,-2.2380931,-3.7548575,0.891,0.29324374,-0.42027974,-0.10678933
