0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
7.58,2.0918846,-1.0397556,-1.7574862,7.575,-0.013552149,-0.81868833,-1.1177244
7.592,0.4772625,-0.7174171,-3.3277416,7.581,0.13984579,-0.57474303,-1.131573
7.601,-0.759449,-1.0717316,-3.5307026,7.591,0.07699525,-0.028262774,-1.0239812
7.612,-1.6230459,-1.9952477,-2.4837682,7.599,0.0066878577,0.48732477,-0.8556696
7.622,-2.0545092,-2.8272076,-1.2030337,7.613,0.11960579,0.8026427,-0.6639222
7.633,-2.3138342,-3.2141676,-0.40669084,7.624,0.4338585,0.83886164,-0.41252
7.641,-2.308755,-3.6072145,-0.36689723,7.632,0.87274706,0.6769416,-0.053526163
7.653,-1.8846216,-3.9446092,-0.66704553,7.64,1.2956568,0.50330365,0.33316448
7.662,-1.2218122,-4.067888,-0.6690998,7.652,1.6205621,0.40743,0.68576676
7.673,-0.5088377,-3.891672,-0.4375345,7.663,1.8368106,0.3754721,0.99575835
