0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
4.043,3.5673265,1.187564,-4.508314,4.034,0.233589,0.26894575,1.3291858
4.058,1.7798119,0.5740158,-4.2316623,4.042,0.09190895,0.6886595,1.2034847
4.064,-0.15030384,0.065846324,-4.3034515,4.057,0.08125631,1.1541797,1.0021499
4.075,-1.8522396,0.14160323,-4.7396955,4.063,0.058885768,1.5408703,0.7795099
4.085,-2.5751362,0.4645601,-5.0564885,4.074,-0.15203641,1.6473967,0.5440867
4.096,-2.5872726,0.8447022,-4.4446616,4.084,-0.56003237,1.3469924,0.22663815
4.104,-2.414463,1.3031065,-3.4326363,4.095,-0.9701588,0.7419227,-0.178162
4.116,-1.9963903,1.8833774,-2.5014727,4.105,-1.2247566,0.12939623,-0.6170506
4.125,-1.1383629,2.5430999,-1.4394481,4.115,-1.2801504,-0.3350587,-1.0122633
4.135,-0.017539978,2.846174,-0.37415168,4.124,-1.173624,-0.64611566,-1.3094718
