0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
12.029,-1.0300083,-1.4245563,1.8087881,12.019,-0.5408576,-0.59072196,0.16911392
12.038,-0.051810265,-1.0396146,1.862343,12.03,-0.56003237,-0.5108272,0.09667599
12.051,0.6480522,-0.5550063,1.8988324,12.04,-0.57814187,-0.3350587,0.003998067
12.06,1.0217552,0.036754206,2.0166798,12.052,-0.60370815,-0.06980805,-0.09081038
12.069,1.0533457,0.56466234,2.293395,12.059,-0.65164506,0.21674785,-0.15792198
12.081,0.9617615,0.9100502,2.6282876,12.07,-0.7166261,0.44791,-0.17709672
12.09,0.8316641,0.9757481,2.5284586,12.079,-0.76136714,0.5778721,-0.16005251
12.1,0.69054604,0.8049244,1.7807512,12.09,-0.7581714,0.58852476,-0.12489882
12.112,0.41670132,0.65157986,0.87840724,12.101,-0.7272787,0.50010794,-0.10252828
12.121,0.16588974,0.66878533,0.30382958,12.111,-0.70916927,0.31901312,-0.10039775
