0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
7.784,-4.788209,2.5602446,-0.6715264,7.774,0.21441424,1.0551102,0.84236044
7.795,-5.1932793,1.12077,-1.1149502,7.783,0.06634262,1.1232871,0.83170784
7.801,-5.5145063,-0.20914651,-1.5683985,7.794,-0.12540482,1.0785459,0.783771
7.815,-5.4863987,-1.3743501,-1.5074373,7.802,-0.3267396,0.9869333,0.6836362
7.824,-5.661886,-1.5707692,-1.1452678,7.814,-0.48759443,0.75044477,0.5419561
7.835,-5.376096,-2.147569,-0.7710414,7.825,-0.6005124,0.36695,0.4396908
7.843,-4.652213,-2.7508101,0.14195508,7.836,-0.66868925,-0.06980805,0.32677287
7.856,-3.6203938,-3.2025855,1.0798054,7.844,-0.7027777,-0.5523725,0.18509287
7.866,-2.2979784,-4.1474185,1.8683041,7.855,-0.7144956,-0.8783431,0.038086496
7.875,-1.0351667,-3.741342,2.716866,7.865,-0.7187566,-1.0019137,-0.14407356
