0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
3.941,0.89043236,1.5598568,1.4309206,3.932,-0.15203641,-0.22107546,-0.062048268
3.953,2.2166386,0.88004434,2.3879993,3.942,-0.041249,-0.61735356,0.102002315
3.963,3.413783,-0.15019326,2.5624511,3.954,0.099365786,-0.80377465,0.31398973
3.973,4.178855,-1.5541353,2.5711741,3.964,0.20908792,-0.6301367,0.5217161
3.981,4.711356,-3.6205416,1.16025,3.972,0.27193844,-0.4330629,0.74755204
3.993,5.6266117,-3.700594,-1.9635602,3.982,0.27726477,-0.4245408,1.0255857
4.002,6.8174543,-1.4211383,-4.7898426,3.994,0.26022056,-0.5576988,1.2237247
4.014,6.877058,0.18004811,-5.9404655,4.001,0.32200587,-0.54811144,1.2322468
4.024,5.9777746,0.7058601,-5.3990874,4.013,0.44451115,-0.32334074,1.2450299
4.035,4.9717894,1.2777581,-4.97957,4.023,0.43279323,-0.063416466,1.3334469
