0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
3.336,-0.123559,1.6613718,1.8296609,3.327,0.72147965,-0.6652904,-0.09294091
3.346,0.5626135,1.4813626,1.9372888,3.337,0.7619596,-0.2924481,-0.058852486
3.356,0.9479971,1.3346353,2.2663448,3.345,0.735328,0.13685307,-0.043938793
3.368,0.9286814,1.1685922,2.569295,3.357,0.67354274,0.46388897,-0.04606932
3.379,0.8357296,0.9482724,2.7075162,3.367,0.61708385,0.6247437,-0.040743005
3.385,0.6669798,0.63318104,2.565252,3.38,0.5947133,0.64817953,-0.009850359
3.397,0.37917995,0.38492537,1.9236913,3.384,0.58725643,0.56189317,0.057261243
3.407,0.27316856,0.4877242,1.2996612,3.398,0.56595117,0.44791,0.17550549
3.417,0.8855686,0.97381556,0.960423,3.406,0.51694906,0.29877314,0.3054676
3.428,1.7558451,1.6927902,0.7012173,3.418,0.43598905,0.12833098,0.36512235
