0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
3.639,1.1035223,-2.497915,-1.5493792,3.629,1.6045833,0.4308658,1.1395689
3.651,1.8923645,-0.67897236,-1.2947402,3.637,1.36916,0.13791834,1.1672658
3.66,2.618515,1.5722015,-0.6486221,3.65,0.9760776,-0.46075976,1.0937625
3.67,2.9886637,3.590839,-0.49950975,3.659,0.5414501,-1.1265495,0.90521103
3.68,2.46099,5.311922,-0.37094378,3.671,0.18778266,-1.3630381,0.6729835
3.691,1.4877815,6.47599,-0.15660658,3.679,-0.002899514,-1.0498505,0.5408909
3.699,0.2656288,6.896864,-0.16844666,3.692,-0.06575006,-0.4160187,0.5526088
3.711,-1.4142618,6.3257465,-0.17482308,3.701,-0.08172901,0.30942577,0.65593934
3.72,-3.0075073,4.898954,-0.26922798,3.71,-0.10303428,0.8910596,0.8061415
3.73,-4.3499184,3.4452555,-0.55006117,3.721,-0.15949324,1.2351397,0.9552784
