0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
8.997,0.39755154,1.2059629,2.1185932,8.977,-0.35656703,0.46388897,-0.18242304
9.006,0.771636,0.2694536,3.190753,8.998,-0.22340906,-0.19444388,-0.017307201
9.016,1.732688,-1.0353312,3.8130605,9.005,-0.11581744,-0.51508826,0.18828866
9.027,2.51256,-1.9378465,4.239845,9.017,-0.022074256,-0.60563564,0.37470973
9.037,2.9062767,-2.5000224,4.2474966,9.027,0.08125631,-0.45969447,0.53343403
9.046,3.0391483,-3.5353963,2.9234574,9.036,0.2037616,-0.24451126,0.6751141
9.059,3.0602999,-4.308788,-0.23570804,9.047,0.31561425,-0.17953019,0.84768677
9.071,3.5134125,-2.9623325,-3.6420984,9.06,0.3497027,-0.3371892,1.0511521
9.077,4.3192987,-0.4946677,-5.44487,9.069,0.3443764,-0.6248104,1.1875058
9.088,4.8491955,0.24934185,-6.1256695,9.078,0.3177448,-0.8889957,1.2642047
