0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
4.753,-4.5148983,1.6674849,-1.1069254,4.74,0.37953007,0.6226132,0.37470973
4.762,-4.6576033,1.1729926,-1.1532291,4.751,0.29217848,0.7802722,0.42690766
4.771,-4.9591227,0.78487754,-1.2138647,4.761,0.12599738,0.67907214,0.43329924
4.781,-5.194293,0.7645082,-1.1729667,4.771,-0.11155639,0.32753527,0.4279729
4.791,-5.0001345,0.36148778,-1.1439797,4.779,-0.336327,-0.10070069,0.42690766
4.802,-4.784175,-0.19757828,-1.041335,4.792,-0.4705502,-0.36808184,0.36405712
4.811,-4.7069654,-0.9247305,-1.240741,4.8,-0.52381337,-0.40643132,0.2596613
4.822,-4.164096,-1.6856232,-0.75122535,4.81,-0.5696197,-0.263686,0.15420023
4.831,-2.9963465,-2.4757318,0.087795615,4.821,-0.6580366,-0.28286073,0.059391767
4.84,-2.1934252,-2.7592928,0.24693397,4.831,-0.8274135,-0.5821999,-0.023698783
