0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
3.235,-3.9721422,-1.268226,-1.3682084,3.226,0.26341635,0.1858552,-0.76086116
3.246,-4.2683105,-0.2958836,-1.1694696,3.234,0.4690122,0.44791,-0.83649486
3.255,-4.93979,0.38045603,-0.7307811,3.247,0.5766038,0.58106786,-0.9483475
3.267,-5.7368917,1.0107131,-0.09756905,3.254,0.62027955,0.5874595,-1.0048065
3.276,-6.33963,1.7622969,0.6300929,3.266,0.6266712,0.46388897,-0.96432644
3.287,-6.437015,2.2671175,1.0384077,3.275,0.5616901,0.14430992,-0.8034717
3.296,-5.649663,2.3582108,1.176553,3.288,0.47966486,-0.28286073,-0.5520695
3.306,-4.1950474,2.1511743,1.3012987,3.295,0.4658164,-0.64078933,-0.32623366
3.318,-2.5494204,1.9697543,1.4224087,3.307,0.528667,-0.85064626,-0.19414094
3.326,-1.163888,1.8144377,1.6476083,3.319,0.62986696,-0.8634294,-0.13129039
