0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
9.908,-3.072033,-3.444582,1.1054823,9.896,-0.6548408,-0.21255335,0.23196447
9.918,-2.3430834,-3.3826466,1.681619,9.909,-0.6346008,-0.47034714,0.033825446
9.927,-1.6231985,-3.038633,2.0847569,9.917,-0.64844924,-0.5736777,-0.13235565
9.935,-1.0415621,-2.5460505,2.2604961,9.926,-0.6985166,-0.55450296,-0.23675148
9.946,-0.6004801,-1.9962547,2.1992755,9.936,-0.768824,-0.42986712,-0.26764414
9.958,-0.113734245,-1.4044504,2.4047477,9.947,-0.8156956,-0.20935756,-0.25059992
9.967,0.27014923,-0.8200634,2.978104,9.959,-0.7816072,0.04417515,-0.22290306
9.978,0.45603275,-0.25844842,3.5138924,9.966,-0.6591019,0.26361942,-0.20479357
9.988,0.72684383,0.15111251,3.807801,9.977,-0.5152913,0.40103844,-0.18029252
9.998,1.0714321,0.31606802,3.7038002,9.986,-0.43326598,0.42340896,-0.14726935
