0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
2.224,-4.782178,1.3126638,-0.5623887,2.215,-0.05616269,0.060154103,-0.7150548
2.235,-4.78292,1.7862749,-0.12029803,2.223,-0.04444479,-0.009088029,-0.68416214
2.243,-4.468606,1.9792289,0.44335657,2.234,-0.013552149,-0.10176595,-0.6564653
2.259,-4.2675114,1.8682802,0.7992081,2.243,0.05568998,-0.19550915,-0.63516
2.264,-3.869258,1.3388078,0.62135875,2.258,0.12173632,-0.28818706,-0.5808316
2.276,-3.370226,0.6636374,0.6157691,2.264,0.15049843,-0.33292812,-0.50945896
2.285,-2.7637606,0.22938871,0.45884794,2.275,0.1547595,-0.3457113,-0.44234738
2.296,-2.1219234,0.06050551,0.41031295,2.286,0.13238896,-0.3254713,-0.38162732
2.305,-1.5212278,0.11692661,0.5509163,2.295,0.11214895,-0.28286073,-0.32942942
2.317,-0.9830961,0.38360506,0.763782,2.306,0.118540525,-0.1965744,-0.27403572
