0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
7.075,1.8499022,1.6664442,-6.5225897,7.066,-0.5248787,-0.22853231,1.1619394
7.087,1.4560881,1.5582342,-5.758134,7.076,-0.8561756,-0.360625,1.38671
7.097,1.0621662,1.6409607,-4.939177,7.087,-1.043662,-0.18272597,1.4729965
7.107,0.7730999,2.073915,-4.2671742,7.096,-0.98400724,0.2849247,1.4378427
7.116,0.70241165,2.9183352,-4.5611777,7.109,-0.8636325,0.7685543,1.2961627
7.129,1.1245584,3.6003127,-4.9377823,7.117,-0.9680283,1.0796113,1.0479562
7.137,1.7397404,4.221942,-3.8792377,7.128,-1.2822809,1.062567,0.6719183
7.151,1.8540926,5.024389,-2.364728,7.136,-1.5571189,0.80051214,0.23942131
7.157,1.817976,5.369484,-0.52030253,7.15,-1.6146431,0.5629584,-0.10678933
7.168,2.3134432,4.5757027,0.6437795,7.158,-1.4580493,0.3435142,-0.33475575
