0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
7.379,-1.9370003,3.219114,1.5067835,7.369,0.57447326,-0.23918495,-0.43169475
7.391,-1.5417118,3.131688,1.6637068,7.378,0.6106922,-0.112418585,-0.3390168
7.399,-1.0270491,2.7696338,1.7794616,7.39,0.65010697,-0.03145856,-0.21970727
7.411,-0.49386978,2.2755928,2.0239885,7.399,0.6884565,0.071872,-0.114246175
7.419,-0.011601448,1.7122504,2.4877412,7.41,0.71295756,0.19863836,-0.029025102
7.431,0.4751854,1.1029782,3.0363216,7.42,0.7374586,0.2998384,0.049804397
7.438,1.0672779,0.5416289,3.3295407,7.43,0.7545028,0.35736263,0.13609074
7.452,1.5855455,0.16433007,3.196354,7.439,0.74278486,0.38292894,0.22557287
7.46,1.8632288,0.04214114,2.6670203,7.451,0.69165224,0.42021316,0.31185922
7.47,2.0869493,0.23881769,2.037683,7.459,0.60536593,0.4756069,0.3587308
