0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
13.746,-0.97469616,-0.47614956,1.8243117,13.738,0.79924387,0.42660475,-0.085484065
13.76,-1.1341143,-0.26548135,1.5793427,13.747,0.80137444,0.5427184,-0.023698783
13.769,-1.3508301,0.1482378,1.451143,13.759,0.77900386,0.6002426,0.037021235
13.779,-1.5215387,0.6643119,1.2433686,13.768,0.75024176,0.6087647,0.09987179
13.788,-1.8276949,1.2370249,1.1821408,13.778,0.72147965,0.5789374,0.16165708
13.801,-1.6861296,1.7118411,1.0922431,13.789,0.735328,0.5789374,0.22983395
13.808,-1.1020975,1.9610143,0.7923875,13.799,0.73000175,0.4777374,0.26072654
13.82,-0.5012436,2.1734793,0.39038214,13.807,0.63838905,0.20289941,0.24048658
13.829,0.27444744,2.3082335,-0.07088065,13.819,0.45409852,-0.16887756,0.19254972
13.838,1.3921356,2.3578181,-0.121200144,13.83,0.19097845,-0.55982935,0.11798127
