0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
13.241,1.1477776,0.18300693,0.8223965,13.232,-0.52594393,-0.83466727,-0.04287353
13.253,2.3490496,-0.33396468,1.2666751,13.24,-0.36935017,-0.8953873,0.082827576
13.262,3.1707182,-1.02513,1.5180104,13.252,-0.20316905,-0.77075154,0.23835605
13.273,3.361784,-1.5438946,2.0073898,13.263,-0.067880586,-0.45117238,0.39281923
13.282,2.9352865,-1.6886144,2.6785247,13.272,0.033319447,-0.07087331,0.50893295
13.293,1.9476767,-1.420981,3.192446,13.283,0.099365786,0.21994363,0.5685877
13.303,0.9530716,-1.03217,3.316615,13.294,0.10362684,0.35629734,0.5930888
13.313,0.78600025,-1.0287015,2.69464,13.304,0.0066878577,0.31581733,0.6005456
13.323,1.4755974,-0.9931528,0.5386269,13.314,-0.17866798,0.09743833,0.5664572
13.333,2.089652,-0.303634,-1.9586011,13.324,-0.36295858,-0.20722704,0.44182134
