0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
2.527,0.96803284,-1.0998436,-5.2950273,2.518,0.17713001,-1.2511853,-1.1070719
2.538,-0.088819504,-1.2618736,-4.1012383,2.529,0.00029627653,-0.6748778,-1.0463519
2.547,-0.8830242,-1.9297698,-1.9134419,2.537,-0.20956063,-0.082591206,-0.81838536
2.557,-1.1097918,-2.4854484,-0.63207555,2.548,-0.21382168,0.38932052,-0.45193473
2.568,-0.98526573,-2.8619542,-0.86568046,2.561,-0.055097427,0.70357317,-0.06630932
2.58,-0.78814125,-3.1877093,-1.465964,2.569,0.20163108,0.9634975,0.2532697
2.588,-0.65511036,-3.4122043,-1.5740837,2.579,0.53718907,1.2724239,0.4812361
2.599,-1.120925,-3.3821373,-1.254442,2.589,0.90896606,1.5600451,0.6772446
2.608,-1.5544691,-3.2352064,-0.8319991,2.598,1.1827389,1.6910725,0.9286468
2.618,-1.4152765,-2.7475834,-0.42082065,2.609,1.3063095,1.641005,1.1896363
