0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
11.73,0.7735262,-0.07792401,-3.6338954,11.715,-0.1871901,-0.7760778,-1.2764487
11.736,-0.8899746,-1.0429006,-2.5056016,11.729,-0.25536698,-0.071938574,-1.054874
11.745,-2.3831596,-2.2917852,-1.528571,11.735,-0.23619221,0.45323634,-0.732099
11.757,-3.1477842,-3.0560293,-1.0675792,11.744,-0.09131639,0.763228,-0.36138734
11.767,-3.3245592,-3.3679929,-1.0075431,11.756,0.17286897,0.8729501,0.010389648
11.778,-3.0633745,-3.4199028,-1.1756492,11.766,0.51588374,0.8622974,0.3587308
11.786,-2.6610098,-3.3132477,-1.1051232,11.776,0.8759428,0.83460057,0.6420909
11.798,-2.384921,-3.134392,-0.834195,11.785,1.1923263,0.80796903,0.884971
11.807,-2.084837,-2.7799945,-0.84241664,11.797,1.402183,0.80796903,1.1353078
11.818,-1.4695902,-2.1692843,-0.89941496,11.805,1.4554462,0.83886164,1.3547522
