0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
14.96,-0.32898808,1.0965673,1.4216609,14.951,-0.19358169,-0.0005659207,0.12437285
14.972,-0.06904888,1.3394077,1.2642217,14.961,-0.2521712,0.10489517,0.19361497
14.979,0.043330193,1.6430316,0.94089884,14.971,-0.3395228,0.2060952,0.2564655
14.992,0.075603485,1.8674018,0.43801546,14.981,-0.45989758,0.32753527,0.30759814
15.001,-0.005519867,1.9364058,0.1437217,14.991,-0.5930555,0.45643213,0.34807816
15.011,-0.16854095,1.9608177,0.047465146,15.002,-0.692125,0.58958995,0.3874929
15.021,-0.09493923,1.98368,-0.07509452,15.01,-0.7539103,0.6939859,0.42264658
15.033,0.23711395,1.8195864,-0.08526629,15.022,-0.8146303,0.6982469,0.41625503
15.041,0.6869745,1.4534054,0.12052029,15.032,-0.8828072,0.5437837,0.34807816
15.051,0.7984619,0.9915694,0.46643752,15.042,-0.94672304,0.25296682,0.23942131
