0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
0.007,0.0062685013,0.060312033,-0.044472083,0.003,-0.048705846,-0.06874278,-0.083353534
0.041,-0.030394554,0.0658896,-0.011970729,0.007,-0.06361953,-0.05169857,-0.112115644
0.043,-0.38906574,0.008154571,0.25699893,0.039,-0.07959848,-0.02719751,-0.13022512
0.043,-0.17115879,-0.009349585,0.12924492,0.04,-0.107295334,-0.011218555,-0.12702934
0.045,-0.55507183,0.057263672,0.40599895,0.043,-0.14457956,0.010086714,-0.10998512
0.085,-0.64555264,-0.024315894,0.57353514,0.044,-0.16588482,0.037783567,-0.08974512
0.086,-0.8263159,-0.13529468,0.5570794,0.082,-0.14777535,0.07506779,-0.059917748
0.09,-0.98971176,-0.3185575,0.5660189,0.083,-0.12647007,0.103829905,-0.006654568
0.091,-1.0029573,-0.351843,0.76099753,0.087,-0.11581744,0.09637307,0.06365283
0.102,-0.9145231,-0.18027145,0.9635836,0.089,-0.098773226,0.04737094,0.121177055
0.106,-0.7690649,-0.110239565,0.9839162,0.102,-0.077467956,-0.02719751,0.1552655
0.139,-0.41071033,-0.06897318,0.7921345,0.103,-0.04977111,-0.091113314,0.16804866
0.143,-0.047322273,-0.23856312,0.74094373,0.139,0.06953841,-0.1880523,0.17124444
0.147,0.35604382,-0.47623864,0.7376736,0.138,-0.014617412,-0.13052806,0.1552655
0.152,0.38890362,0.27363053,0.26006836,0.139,0.17926054,-0.22427127,0.18722339
0.151,0.5737753,-0.36366534,0.52386075,0.15,0.22826266,-0.20509651,0.17337497
0.163,0.46423244,0.3244806,-0.10130566,0.153,0.19950055,-0.23066284,0.1957455
0.173,0.41671276,-0.06477323,-0.11458963,0.162,0.14197633,-0.23705442,0.21065919
0.18,0.29587173,-0.2459648,0.040074468,0.172,0.14943317,-0.17739967,0.20852867
0.193,0.2572136,-0.5510562,-0.09165138,0.181,0.21654476,-0.1411807,0.19254972
0.201,-0.030182838,-0.5615422,-0.20426139,0.194,0.2847216,-0.11028806,0.1552655
0.213,-0.37801456,-0.2946822,-0.30321157,0.202,0.31561425,-0.085787,0.091349676
0.222,-0.5698328,-0.15266088,-0.52250344,0.212,0.2825911,-0.13798492,0.03169492
0.232,-0.63343716,-0.27839467,-0.45601925,0.223,0.19950055,-0.23705442,-0.020502994
