0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
1.213,-2.2587118,1.4888102,0.43806285,1.202,-0.0071605677,-0.16994281,-0.32197258
1.224,-2.6239748,1.224083,0.5685829,1.213,-0.018878467,-0.13372386,-0.35073468
1.233,-2.9244366,0.95003545,0.5295393,1.223,-0.025270049,-0.1358544,-0.37203997
1.243,-3.1630611,0.64885616,0.53350335,1.234,-0.012486885,-0.13478911,-0.3826926
1.254,-3.1527157,0.38252357,0.49542987,1.242,0.0258626,-0.1411807,-0.36884418
1.264,-2.8645296,0.17208928,0.4159382,1.255,0.062081557,-0.17526914,-0.3304947
1.274,-2.3149986,0.049282134,0.49963003,1.263,0.09403947,-0.2082923,-0.2782968
1.286,-1.6773186,0.00816834,0.7631768,1.274,0.1430416,-0.20403126,-0.23142515
1.295,-1.0307741,-0.027942955,1.0440886,1.285,0.2389153,-0.12733227,-0.18561883
1.305,-0.28295326,0.0035848618,1.0592685,1.294,0.37420377,0.028196193,-0.13129039
