0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
11.121,3.0217123,-4.015425,3.0596561,11.11,-0.07959848,-0.1358544,0.6442214
11.131,3.2413664,-4.612993,0.13917899,11.119,0.01947102,-0.09857016,0.828512
11.138,3.8973103,-3.4671922,-3.4329276,11.13,0.04610261,-0.25303337,0.9243858
11.151,4.180727,-1.603532,-5.2458844,11.139,0.100431055,-0.46395555,0.9371689
11.16,4.504942,-0.77548295,-5.718509,11.15,0.26661214,-0.647181,1.0362383
11.171,3.9857922,0.28836304,-5.29812,11.162,0.38485637,-0.7377283,1.1864405
11.178,2.8662167,1.1162003,-4.424178,11.17,0.30709216,-0.6365283,1.2769879
11.191,1.6612587,1.0612407,-3.7119224,11.179,0.16221634,-0.27220812,1.2450299
11.203,0.4934206,0.68688464,-3.2984123,11.19,0.11960579,0.25403205,1.1331773
11.212,-0.4584732,0.6635996,-3.4183226,11.202,0.13025843,0.73979217,0.97445315
