0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
2.831,-1.1572437,-1.1476158,1.1813297,2.821,-1.1576451,-0.7995136,-0.041808266
2.839,0.11256504,-0.40938488,2.0518918,2.831,-1.1619061,-0.691922,-0.13342091
2.851,1.3616352,0.18065377,2.8430872,2.84,-1.0905335,-0.4479766,-0.22503358
2.862,2.2916183,0.55267763,3.4998553,2.852,-1.0085082,-0.12626702,-0.28255785
2.871,2.7604809,0.76443756,3.3035073,2.861,-0.95311457,0.12833098,-0.27297047
2.882,2.7650957,1.0040056,2.0889978,2.871,-0.9296788,0.24444468,-0.20159778
2.893,2.6339226,1.320964,0.9377585,2.883,-0.9083736,0.24870574,-0.13555145
2.903,2.183281,1.5487168,0.6466965,2.894,-0.83273983,0.15496255,-0.10891986
2.911,1.7291002,1.1739724,0.8402433,2.902,-0.6580366,-0.061285943,-0.057787217
2.924,1.9565992,-0.10923052,1.2012908,2.912,-0.4385923,-0.32334074,0.068979144
