0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
9.706,-2.647563,-2.7881575,-1.1063774,9.696,0.48605642,0.77068484,0.5121288
9.714,-2.3119926,-3.1340992,-0.7230184,9.707,0.7949828,0.7014427,0.76992255
9.724,-1.92558,-3.2635398,-0.5675039,9.715,1.0059052,0.6385921,1.030912
9.735,-1.1726274,-3.0090458,-0.47655678,9.725,1.0964525,0.6290048,1.2865753
9.743,-0.02113247,-2.219458,-0.470762,9.734,1.0431893,0.56828475,1.4623437
9.755,1.2565079,-0.85573655,-0.6278102,9.742,0.8216144,0.27427208,1.4687353
9.764,1.9381723,0.72133154,-0.30971664,9.754,0.472208,-0.26049024,1.2663352
9.775,1.5687666,2.182065,-0.100536585,9.765,0.14410685,-0.78992623,0.9520826
9.784,0.5395527,3.378548,-0.20539284,9.775,-0.066815324,-0.9582378,0.6932236
9.798,-0.37844467,4.170281,-0.3028816,9.785,-0.16695009,-0.6897915,0.5781751
