0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
10.818,-0.13442135,2.8511684,-0.6253635,10.805,0.47007748,-1.0455896,0.7645962
10.828,-1.0137129,3.704499,-0.5737715,10.817,0.3124185,-0.98806524,0.56752247
10.835,-1.5343227,4.4422474,-0.51900584,10.826,0.26341635,-0.6098967,0.55793506
10.85,-2.0528765,4.599601,-0.6771073,10.836,0.22719741,-0.09643964,0.605872
10.856,-2.8779097,3.8313184,-0.8681723,10.845,0.17180371,0.43938792,0.6548741
10.867,-3.5504475,2.2982845,-1.1134403,10.857,0.06740788,0.8250133,0.71665937
10.878,-3.984789,0.96384394,-1.31497,10.868,-0.09131639,0.9922596,0.7656615
10.888,-4.273344,-0.11887318,-1.2870455,10.879,-0.26495436,1.0199565,0.77418363
10.897,-4.516201,-1.2942203,-1.1000309,10.887,-0.4322007,0.93260485,0.73370355
10.908,-4.56057,-2.3310912,-0.6699159,10.897,-0.56429344,0.76642376,0.65593934
