0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
12.434,-1.2900791,-2.5434124,-0.4062462,12.424,0.26022056,0.15602781,-0.85353905
12.442,-2.149973,-1.7175412,-0.63677037,12.435,0.31667954,0.27746785,-0.8524738
12.453,-2.8545275,-0.9906831,-0.6813577,12.441,0.3465069,0.36268896,-0.8428864
12.464,-3.329749,-0.25543195,-0.5888014,12.453,0.38059533,0.40529948,-0.8375601
12.474,-3.6548777,0.4174503,-0.44236338,12.463,0.43918484,0.41595212,-0.84714746
12.485,-3.954564,1.1231989,-0.15280104,12.475,0.49990484,0.44258368,-0.86206114
12.494,-4.216552,2.021046,0.09761438,12.484,0.52121013,0.39997315,-0.85780007
12.506,-4.368786,2.7630913,0.42524344,12.494,0.45196798,0.21887837,-0.8119938
12.515,-4.1726847,3.0707736,0.98331976,12.505,0.36568165,-0.0186754,-0.71079373
12.525,-3.7177935,2.9135575,1.3551707,12.514,0.32733214,-0.25409862,-0.59361476
