0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
11.423,-4.8957863,0.8462621,-0.71052444,11.413,0.14091106,0.30090368,-0.6277032
11.433,-4.382574,1.5517621,-0.08608198,11.423,0.0727342,0.036718305,-0.6383558
11.441,-4.409013,2.0482354,0.3334201,11.434,0.11214895,-0.15502913,-0.70866317
11.453,-4.5299435,2.2128325,1.0623691,11.442,0.2037616,-0.28818706,-0.71292424
11.463,-4.4031944,1.7061577,1.7609308,11.454,0.33159325,-0.4383892,-0.6287685
11.474,-3.8698206,0.91626227,1.7225372,11.464,0.47007748,-0.58539563,-0.49348
11.483,-3.0458212,0.41707307,1.1858964,11.473,0.54571116,-0.6301367,-0.3656484
11.495,-2.079174,0.02962488,1.1089685,11.484,0.54251534,-0.5363935,-0.28149256
11.503,-1.2257833,-0.2825936,1.4723728,11.494,0.53718907,-0.41708395,-0.23249044
11.514,-0.55962276,-0.42109504,1.881351,11.504,0.57873434,-0.30097023,-0.17922725
