0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
6.167,2.4953537,3.3978717,0.63105917,6.156,-0.7336703,-0.647181,-1.3073413
6.177,2.87354,1.5866799,1.767958,6.167,-0.4801376,-0.48206502,-1.2934929
6.186,2.322648,-0.2552411,2.0134947,6.177,-0.2713459,-0.3872566,-1.2689918
6.197,1.4026194,-1.6622071,1.8318318,6.185,-0.17334168,-0.283926,-1.1912277
6.206,0.5482855,-2.565365,1.5504862,6.196,-0.16695009,-0.09324384,-1.059135
6.218,-0.30553627,-2.9501314,1.2007719,6.205,-0.2021038,0.15602781,-0.93769485
6.227,-1.3149443,-2.7987213,0.67701286,6.217,-0.22660485,0.3957121,-0.86206114
6.238,-2.1539574,-2.6533709,0.040951043,6.227,-0.26282382,0.52993524,-0.79814535
6.247,-2.880186,-2.385378,-0.43668467,6.237,-0.32567438,0.5341963,-0.76938325
6.259,-3.2857447,-1.8735206,-1.7050585,6.248,-0.37041545,0.5224784,-0.7065327
