0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
14.153,2.1110477,4.6407533,-0.7867672,14.14,-0.473746,0.055893045,0.46525717
14.163,0.99799633,4.521022,-1.187546,14.152,-0.6367313,0.3019689,0.48230135
14.172,0.03358841,3.896497,-1.4128402,14.162,-0.7421924,0.6140911,0.5504782
14.184,-0.99883175,3.1024344,-1.4426205,14.173,-0.8412619,0.8154259,0.6335688
14.192,-2.0707283,1.8105812,-1.3335117,14.182,-0.99359465,0.80370796,0.7145288
14.202,-2.735488,0.08566648,-0.88986194,14.193,-1.1192956,0.6780069,0.7848362
14.214,-2.7613878,-1.4267299,-0.494363,14.201,-1.1661671,0.47986794,0.80720675
14.225,-2.6517868,-2.4752462,-0.20420533,14.213,-1.1565799,0.24444468,0.75181305
14.234,-2.6408768,-3.137553,0.0804719,14.224,-1.1224914,0.026065664,0.6538088
14.242,-2.5976505,-3.606076,0.628296,14.233,-1.0649672,-0.14650702,0.5643267
