0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
8.086,2.9482422,1.7378223,-5.0647697,8.077,0.31028792,-0.50123984,1.2183985
8.098,1.9698105,1.7325728,-3.3872395,8.087,0.18245634,-0.22853231,1.2535521
8.108,0.8263359,1.3722645,-2.8827431,8.097,0.2847216,0.23059626,1.1821795
8.117,0.10987949,1.0592958,-3.614386,8.107,0.4668817,0.7941206,1.08311
8.127,0.118873596,0.9216842,-4.5514,8.118,0.4434459,1.2543144,0.9201247
8.138,0.7522478,0.7450335,-4.4093904,8.128,0.14517212,1.3682977,0.63250357
8.147,1.1428728,0.69616336,-3.3173585,8.137,-0.23938802,1.0274132,0.18935393
8.158,1.0155401,1.0198674,-2.5973608,8.146,-0.514226,0.48199844,-0.315581
8.167,1.0642452,1.329746,-1.8284338,8.159,-0.65057975,0.048436202,-0.7459474
8.179,1.2687187,1.3531989,-0.61911786,8.169,-0.66655874,-0.20403126,-1.0751139
