0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
14.456,2.6047983,-1.2201216,1.7459189,14.445,-0.48333338,-0.6738125,0.18189707
14.465,3.0738716,-1.2594907,1.9339097,14.455,-0.4034386,-0.47780398,0.27244446
14.476,2.9932966,-1.1781334,2.269364,14.466,-0.33419648,-0.17953019,0.3065329
14.487,2.340538,-1.0482619,2.6687922,14.477,-0.3011733,0.08891622,0.28948867
14.496,1.7031317,-1.07956,2.6932173,14.486,-0.31395647,0.22526996,0.2564655
14.508,1.409174,-1.4036919,1.8657191,14.497,-0.33739227,0.2146173,0.2426171
14.516,1.3722382,-1.2715191,0.58137226,14.507,-0.3448491,0.11874359,0.2820318
14.527,1.8668451,-0.96126807,-0.12777758,14.515,-0.3011733,-0.03785014,0.37044868
14.536,2.7823067,-0.6450014,-0.44130838,14.526,-0.15416694,-0.25729442,0.50680244
14.546,3.3553982,-0.26411957,-0.2522893,14.537,-0.000768987,-0.40856186,0.65593934
