0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
11.626,2.8468437,2.4201622,1.8468113,11.625,0.32946268,-0.96143365,-0.32197258
11.635,3.5732164,2.6357365,2.3143013,11.618,0.52760166,-0.55982935,-0.027959837
11.644,3.51684,2.7985718,2.3972154,11.636,0.20269635,-1.0541116,-0.53502524
11.655,4.5645876,3.9929075,0.49473995,11.643,0.09297421,-0.8176231,-0.63089895
11.664,5.422368,4.731209,-4.243003,11.656,-0.13499218,-0.49804395,-0.7257075
11.675,5.4079237,3.6224837,-8.688621,11.665,-0.43752703,-0.085787,-0.7278379
11.685,7.231699,1.7970424,-6.836713,11.674,-0.7336703,0.11022148,-0.6532695
11.696,7.4610567,0.019482732,-2.5365143,11.685,-0.7762809,-0.57900405,-0.86525697
11.705,4.6446543,-0.41443092,-2.0725155,11.695,-0.49079022,-1.3960612,-1.221055
11.715,2.356495,-0.024104118,-3.56477,11.705,-0.21701747,-1.3918,-1.3595393
