0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
10.411,-3.968233,3.1674485,1.8320119,10.399,-0.07427216,-0.09004805,-0.6809664
10.422,-4.375924,3.1119337,1.6239535,10.412,0.07486472,-0.28925234,-0.76938325
10.432,-4.5760345,2.5012376,1.2441258,10.421,0.21334898,-0.37873447,-0.6937495
10.441,-3.97956,1.7724962,1.1552279,10.432,0.24850267,-0.43519345,-0.50093687
10.453,-2.7565813,1.1585724,1.3254892,10.44,0.21547951,-0.4948482,-0.31984204
10.463,-1.4863234,0.7634481,1.5759686,10.452,0.1632816,-0.54171985,-0.218642
10.472,-0.44164944,0.55635184,1.8898273,10.464,0.13025843,-0.514023,-0.18455358
10.482,0.4025917,0.52166796,2.215887,10.473,0.13345422,-0.3254713,-0.16218303
10.492,1.1046133,0.5683859,2.7253716,10.483,0.16541213,0.022869876,-0.11531144
10.503,1.62327,0.62532395,3.2175293,10.493,0.21761003,0.44258368,-0.03754721
