0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
2.427,3.1768818,2.5800486,2.235416,2.417,0.50736165,-0.0975049,0.15846129
2.437,3.4260435,3.3048308,2.3293495,2.426,0.35183322,-0.40217024,-0.085484065
2.445,2.881463,3.3156295,2.3642623,2.438,0.21761003,-0.6535725,-0.3422126
2.456,2.968072,3.8967886,0.70122445,2.444,0.14410685,-0.7015094,-0.48389265
2.467,3.4398155,4.70974,-4.1214395,2.455,0.0152099645,-0.631202,-0.55526525
2.477,2.9413528,3.610326,-9.715833,2.466,-0.2159522,-0.3659513,-0.5105242
2.487,4.449893,1.9500258,-9.3261,2.477,-0.50144285,0.003695133,-0.33262524
2.498,5.7153625,0.057100892,-5.0936627,2.486,-0.5930555,-0.38299552,-0.4093242
2.508,3.959466,-1.2775143,-4.0116324,2.497,-0.3278049,-1.3044485,-0.7566001
2.517,1.9789543,-1.5454822,-5.0598555,2.507,0.04503734,-1.6314844,-1.0154592
