0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
5.864,-0.79313755,-2.702676,2.0966108,5.853,-0.91902614,-0.4714124,-0.23675148
5.876,-0.5874357,-2.0857413,2.6300995,5.863,-0.85297984,-0.20722704,-0.18561883
5.884,-0.12037563,-1.7856072,3.3608372,5.875,-0.66868925,0.10489517,-0.085484065
5.895,0.32607746,-1.5271916,3.2819028,5.883,-0.5131608,0.23592259,-0.002393514
5.904,0.9578867,-1.0647358,2.9669333,5.894,-0.46735442,0.23272678,0.060457032
5.914,1.8129616,-0.37992904,2.5947757,5.903,-0.49079022,0.16561519,0.09774126
5.924,2.5538206,0.4394487,2.0367036,5.913,-0.5088997,0.071872,0.073240206
5.935,2.7577724,1.0205921,1.2747573,5.923,-0.47481126,-0.029328037,0.0018675402
5.943,2.762951,1.0906305,0.9174203,5.934,-0.37041545,-0.06767752,-0.056721956
5.955,3.0501242,0.3652331,1.317848,5.942,-0.20316905,-0.08685226,-0.055656694
